名称,钱包地址,分组,链,代币,Token状态,视角,排名,角色
TROLL-盈利Top-top1,AgYNk2hnMnSjbt5KZdEoapmxT3Jbuw79yiwgG43WAaHU,无数据,sol,TROLL,追踪中,盈利Top,1,"pnl-leader,current-holder"
Fartcoin -盈利Top-top1,BiozYn55Y7p1Sbi83n93zS3Tm5EHHXMGKC9EQfSvg2So,沉睡OG,sol,Fartcoin ,追踪中,盈利Top,1,pnl-leader
testicle-盈利Top-top1,BZiwq5yQgyodL2Rqu7drwHYrZcLdzjnKvQKfJL6zCCt5,沉睡OG,sol,testicle,追踪中,盈利Top,1,"pnl-leader,current-holder"
FWOG-盈利Top-top1,CTRWQ3mn1VSPdZgJdA3GiLCcBo1vA24gPnZGma89mrKn,稳输者,sol,FWOG,追踪中,盈利Top,1,pnl-leader
ALCH-盈利Top-top1,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,ALCH,追踪中,盈利Top,1,"pnl-leader,current-holder"
WOULD-盈利Top-top1,71CPXu3TvH3iUKaY1bNkAAow24k6tjH473SsKprQBABC,暴富新人,sol,WOULD,追踪中,盈利Top,1,pnl-leader
USDUC-盈利Top-top1,4nNXThnYYBsHmXyUPDhizCwU7o1tg2KwXJodWQEemsfV,无数据,sol,USDUC,追踪中,盈利Top,1,"pnl-leader,current-holder"
Ban-盈利Top-top1,E3N3HJZMjk5ZpEmRqwxgdyinBtHMTFxE8hhpQs5L2rXA,沉睡OG,sol,Ban,追踪中,盈利Top,1,pnl-leader
arc-盈利Top-top1,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,arc,追踪中,盈利Top,1,"pnl-leader,current-holder"
MOODENG-盈利Top-top1,AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm,亏损者,sol,MOODENG,追踪中,盈利Top,1,pnl-leader
Pnut-盈利Top-top1,FjmRj8y9xfDaj5Aygq88t5jAFbpxrbZ16JNPPG1sx9FQ,亏损者,sol,Pnut,追踪中,盈利Top,1,pnl-leader
jellyjelly-盈利Top-top1,7TWnq4WeYcwQWBCwKeEX2Q9xqVtthPGkB7adNvueuVuh,中性,sol,jellyjelly,追踪中,盈利Top,1,"pnl-leader,current-holder"
WOJAK-盈利Top-top1,8UKmoBC5vcJpjPDYL9wa6nTacCN83hwp6gvxnhdHFDhS,中等盈利,sol,WOJAK,追踪中,盈利Top,1,pnl-leader
BAYC-盈利Top-top1,9qYWmnEHwjNGN1YPvCtaQHrTvUfeKUAfRbCMmn7NLyC,沉睡OG,sol,BAYC,追踪中,盈利Top,1,"pnl-leader,current-holder"
PYTHIA-盈利Top-top1,2ucfe8wncW8zTHgRbwdCF3BRAKBuh6998f8tpaNqeRfo,沉睡OG,sol,PYTHIA,追踪中,盈利Top,1,pnl-leader
ZEREBRO-盈利Top-top1,BiozYn55Y7p1Sbi83n93zS3Tm5EHHXMGKC9EQfSvg2So,沉睡OG,sol,ZEREBRO,追踪中,盈利Top,1,pnl-leader
swarms-盈利Top-top1,f1BuDDhr9myYFm8X49sQ5RharwsoNPvXDtB18CMA1fu,亏损者,sol,swarms,追踪中,盈利Top,1,pnl-leader
neet-盈利Top-top1,9z9vChEJp1Bkba8yCd3GJBbrAKkAchJx4sHNHWkQ4LKs,无数据,sol,neet,追踪中,盈利Top,1,"pnl-leader,current-holder"
SIGMA-盈利Top-top1,Hb1ruV3GyYKkGqAJxPRTpKDBCfNVLXdwmpuCd8Sfh2Ru,盈利Top,sol,SIGMA,追踪中,盈利Top,1,pnl-leader
PUMPCADE-盈利Top-top1,CAv9YypUFy2KUa9J9rLTTzVFZTXptU9RPgFBYr3gWsEn,亏损者,sol,PUMPCADE,追踪中,盈利Top,1,"pnl-leader,current-holder"
MAGA-盈利Top-top1,7ECEoWphg8qjso8ergSb1aRquxaNLhhDYRr54NqryvxW,盈利Top,sol,MAGA,追踪中,盈利Top,1,pnl-leader
Verse-盈利Top-top1,4pu1crifh1HH1K2TGQgwHn7kcTTGvvxDUvvUFs6Zr8ZV,中等盈利,sol,Verse,追踪中,盈利Top,1,pnl-leader
Amiko-盈利Top-top1,Af1MBUF8J4KQfyyJvBy5jmYSjgLnjvtpP48tkFZ86d4t,亏损者,sol,Amiko,追踪中,盈利Top,1,pnl-leader
pippin-盈利Top-top1,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,无数据,sol,pippin,追踪中,盈利Top,1,"pnl-leader,current-holder"
BURNIE-盈利Top-top1,HEa1ovPLw4dXd6QtYANGr3838wqRABt43mFXw8v6c1jD,盈利Top,sol,BURNIE,追踪中,盈利Top,1,"pnl-leader,current-holder"
unc-盈利Top-top1,FhsbQzAJWVDNwaH61cTo6XkkfEsmSYMZKs9VJHH32bVG,中等盈利,sol,unc,追踪中,盈利Top,1,pnl-leader
PRELODE-盈利Top-top1,EGaJh9PN132hS3q8kNzckuLkiajjyjsKd6ehkAngFs9n,中性,sol,PRELODE,追踪中,盈利Top,1,"pnl-leader,current-holder"
GOAT-盈利Top-top1,suCNWm5pXnk12fAcy2EyW9nwZSHjVANbzQd19fi6bxC,亏损者,sol,GOAT,追踪中,盈利Top,1,pnl-leader
MarsMi-盈利Top-top1,BBCtRWoXF3kGuKGdkcHauJLTVRA6gDnVnT2Pz3tFzZai,频繁高胜,sol,MarsMi,追踪中,盈利Top,1,pnl-leader
Clash-盈利Top-top1,BdTmvMj15w4BpuXAwZRJznRCDJ5wMnN2XFLQtsv1oSab,沉睡OG,sol,Clash,追踪中,盈利Top,1,"pnl-leader,current-holder"
CHILLGUY-盈利Top-top1,H6RErn6vTw3ZSLBN9iNpP3cAq8CETh6dy6HVkEwPonjE,沉睡OG,sol,CHILLGUY,追踪中,盈利Top,1,pnl-leader
HANTA-盈利Top-top1,DxM1hfY8FQ8dNGrucuJzhJcF8KRbjk8WBwrgKvQ9spPv,中等盈利,sol,HANTA,追踪中,盈利Top,1,pnl-leader
VINE-盈利Top-top1,HpJ6bsNhW4ftV1E1KtSwvr9yQ55ZbHaxMVvgney6gpoY,稳输者,sol,VINE,追踪中,盈利Top,1,pnl-leader
Bert-盈利Top-top1,GpNbukV5nggkJfsEEbKrJaZkdgYcNWCAaD91Mi4MmGQi,稳输者,sol,Bert,追踪中,盈利Top,1,pnl-leader
ACT-盈利Top-top1,25t5RCFqGbLTqG8TGJgpwxbnvhwJeJivWzjCSKGMA5FV,稳输者,sol,ACT,追踪中,盈利Top,1,pnl-leader
Goblin-盈利Top-top1,DYkhTRXTzW2bTU2T3eimZavryTSWQeZbfoqUmEop5aNJ,盈利Top,sol,Goblin,追踪中,盈利Top,1,"pnl-leader,current-holder"
FORCA-盈利Top-top1,DB4cg1r4ZH3oMsULiCUx4U195rdfp2CPjmsoGJQiYoC9,沉睡OG,sol,FORCA,追踪中,盈利Top,1,"pnl-leader,current-holder"
TripleT-盈利Top-top1,6bQSN4d6anoTwnE6XDPGLA9RV8cqZPeNJro4iQUsWmso,赌徒命中,sol,TripleT,追踪中,盈利Top,1,"pnl-leader,current-holder"
WOLF-盈利Top-top1,9tNKGfTknzVvwS3CCE4afh4CAiUPgeBLc42yeEs6Fwfq,盈利Top,sol,WOLF,追踪中,盈利Top,1,pnl-leader
WNTV-盈利Top-top1,H4wswccFKGnCUtsrRwQtYZKCjAZBnWjRUoc9J2Gv7SRL,沉睡OG,sol,WNTV,追踪中,盈利Top,1,"pnl-leader,current-holder"
BULL-盈利Top-top1,4BecYW48G3oJXLQAYG3ru3mBABctq48p3EfEa7rkwhfb,盈利Top,sol,BULL,追踪中,盈利Top,1,pnl-leader
SMR-盈利Top-top1,DHXm4kvMqFdKHaQftM5bHaXaVYndsnK67J1wCQaBPBXD,沉睡OG,sol,SMR,追踪中,盈利Top,1,pnl-leader
UFD-盈利Top-top1,AyVsCiLdvbjDQtSwJWPCehUgjVzigPDGvUmog52bPHwZ,亏损者,sol,UFD,追踪中,盈利Top,1,pnl-leader
CINO-盈利Top-top1,E12yQDriMCigqc2y5CKSowFd9Z32aWmL174yi4UDnt4k,无数据,sol,CINO,追踪中,盈利Top,1,"pnl-leader,current-holder"
AISM-盈利Top-top1,7sAe4Zum3xKqf4Y3p3vd151V4btQ7sD4ACn353tekVDt,中性,sol,AISM,追踪中,盈利Top,1,"pnl-leader,current-holder"
AVA-盈利Top-top1,3FQuMgyjYSndtwpXMvcMBfxD1MfdfjQQVRHSynLYXsAZ,亏损者,sol,AVA,追踪中,盈利Top,1,pnl-leader
maxxing-盈利Top-top1,5fjZatNnqmWixUtycekodpsaNHCHVe48oBzaLbV4kXRL,中等盈利,sol,maxxing,追踪中,盈利Top,1,pnl-leader
XPT -盈利Top-top1,HEnB1Xm9NFUgU7uVZP7j3C1EERzBahhdRZY7tVGccS9,中等盈利,sol,XPT ,追踪中,盈利Top,1,pnl-leader
WhiteWhale-盈利Top-top1,sdPGX5Zgb2a8o67aHSAezHmcTHe8HRs8HotyHvzhEhT,中性,sol,WhiteWhale,追踪中,盈利Top,1,"pnl-leader,current-holder"
AINL-盈利Top-top1,9HPM29iipSpsRpw6yjxkCAUnz919GLvfyRQCXpRco3Pf,盈利Top,sol,AINL,追踪中,盈利Top,1,"pnl-leader,current-holder"
MNSRY-盈利Top-top1,EjXeojsVH3SmzVNErwXfE1PiCL42qfAeEvsmtVW6RGD9,沉睡OG,sol,MNSRY,追踪中,盈利Top,1,pnl-leader
RAIN-盈利Top-top1,6kMxx4GxpkqRYsYrTPaJL3BzupYJXQ8DJjRWDzWPRAMP,盈利Top,sol,RAIN,追踪中,盈利Top,1,pnl-leader
crazylive-盈利Top-top1,7iLnuosuwZgW2NFEH4MVVPS3BpjiZM8mw4ZJnHWev3sE,中性,sol,crazylive,追踪中,盈利Top,1,pnl-leader
RAGE-盈利Top-top1,4HLp8ZesgX91VVKYnDwTwbFcVX55uKd7fcycNBtXFun8,盈利Top,sol,RAGE,追踪中,盈利Top,1,"early-buyer,pnl-leader"
boob-盈利Top-top1,96gLpkdSGRB6SjArBwv5vhfoAZ4S3ij4hyvxtLmUsqGP,亏损者,sol,boob,追踪中,盈利Top,1,pnl-leader
NOTHING-盈利Top-top1,GHgSVNjsWXyTc3ZNEEaEowF5xMT4wptUKFcerKSgSVtB,盈利Top,sol,NOTHING,追踪中,盈利Top,1,"early-buyer,pnl-leader"
retire-盈利Top-top1,GTd7VbDDLJePWMCLwLCbj9oTGnioc6japbAuia53kGdB,沉睡OG,sol,retire,追踪中,盈利Top,1,pnl-leader
Aliens-盈利Top-top1,5E8j8zjca1a2HWNjLZM5fYA7aEiD7qXR1NJMN663L5cX,亏损者,sol,Aliens,追踪中,盈利Top,1,"early-buyer,pnl-leader"
dreams-盈利Top-top1,J5uvVa9Xc49jsRS1G49H4jvcxpHQJ5PvnxK6t4hxgHZS,微赚,sol,dreams,追踪中,盈利Top,1,pnl-leader
401jk-盈利Top-top1,Cxe1d5zFifK4a4UZoHQaCK7sfqd84XjcKy1qtjnz3bge,亏损者,sol,401jk,追踪中,盈利Top,1,pnl-leader
ZAUTH-盈利Top-top1,4Mi5duv3imwemSNiC5QSHVzuPG2JdJXvLFKpCJb6BpSj,盈利Top,sol,ZAUTH,追踪中,盈利Top,1,"pnl-leader,current-holder"
BP-盈利Top-top1,BjDkmYVMUb4UQHjEKHmMZSrqVnHXhB48SaLG9iuFKp7s,亏损者,sol,BP,追踪中,盈利Top,1,pnl-leader
CODEC-盈利Top-top1,34CyZFfaYHNtJhZksH6VbXa282uEUqumfXuNdptGffY7,稳输者,sol,CODEC,追踪中,盈利Top,1,"early-buyer,pnl-leader"
RAGEGUY-盈利Top-top1,A1X35qoVortUQph9AnioLa63FY62n8SzT7voDLJdiPo5,盈利Top,sol,RAGEGUY,追踪中,盈利Top,1,pnl-leader
BULLISH-盈利Top-top1,8RkbGhgnivkoZ6vrRQd2j6LHkeUg3y7iXRqM6kjirCTZ,中等盈利,sol,BULLISH,追踪中,盈利Top,1,pnl-leader
XERIS-盈利Top-top1,6teTzXJFe68LBau5jmmqPhjMCaNEC6ZamiQGyBjWEXPq,沉睡OG,sol,XERIS,追踪中,盈利Top,1,"pnl-leader,current-holder"
KOKOP-盈利Top-top1,Df2qxN2fwCMk2WRdfNJc8BZDzfXnuVunEBmiBFyVCsv5,盈利Top,sol,KOKOP,追踪中,盈利Top,1,"pnl-leader,current-holder"
TOS-盈利Top-top1,FRx5J4PJZBnceTbhNaMm92RkxTZQJonCznP65uCosaEK,无数据,sol,TOS,追踪中,盈利Top,1,"pnl-leader,current-holder"
jobcoin-盈利Top-top1,HhGpDzS1i2GUeigxKAwSD4oHRvYkqJp3e7cGwEMZK3zw,中等盈利,sol,jobcoin,追踪中,盈利Top,1,pnl-leader
CHUD-盈利Top-top1,8dXKrxwJb77G5Y68DJLGxdnZ33v8WnAS2TUoxsT5gt2X,盈利Top,sol,CHUD,追踪中,盈利Top,1,"early-buyer,pnl-leader,current-holder"
House-盈利Top-top1,j3Q8C8djzyEjAQou9Nnn6pq7jsnTCiQzRHdkGeypn91,沉睡OG,sol,House,追踪中,盈利Top,1,pnl-leader
PENGUIN-盈利Top-top1,7fFCzx2isHB6rdG3u4HsGFjDQWSZH3kj9fcUmSkSd2Xg,稳输者,sol,PENGUIN,追踪中,盈利Top,1,pnl-leader
CHILLHOUSE-盈利Top-top1,Dm2ye3jB1Y2CanBbr8JVYNpT5nFrWKd9B6F9vahqFYPf,沉睡OG,sol,CHILLHOUSE,追踪中,盈利Top,1,pnl-leader
$NRG-盈利Top-top1,GZ6xNRAJH9gkmv9rZUy7JmDjEgk3zspmdcaCbTrCy6HR,盈利Top,sol,$NRG,追踪中,盈利Top,1,pnl-leader
afk-盈利Top-top1,Cy4mhsC92d8mpSKeRpL598vePoVGdRBMVKy6GmQ9Sa14,亏损者,sol,afk,追踪中,盈利Top,1,pnl-leader
GOJIPOWER-盈利Top-top1,FVpRDQLoX1pnipkhFLJAgksiW6wj7pE3TaBjWdgrFrE1,沉睡OG,sol,GOJIPOWER,追踪中,盈利Top,1,"pnl-leader,current-holder"
DJI6930-盈利Top-top1,C3ZSiNDS3yhapGrwQt8t45g1RtBdBvBjcgJaR7k9gQaK,沉睡OG,sol,DJI6930,追踪中,盈利Top,1,pnl-leader
SAN-盈利Top-top1,8a6Gtb36b538nKevwYY5EsQJpAtSXBa8z3xZcmMGmZDs,盈利Top,sol,SAN,追踪中,盈利Top,1,"pnl-leader,current-holder"
HODL-盈利Top-top1,6WCkVkJFig5FUoQjbH3sm24bQLrTcPbvZHSxrkqu3kPv,亏损者,sol,HODL,追踪中,盈利Top,1,pnl-leader
MOBY-盈利Top-top1,5HpXcGr5xBLxvRYjSEhto2QaTLDJBK1gmgB6F1evt4RW,亏损者,sol,MOBY,追踪中,盈利Top,1,pnl-leader
WAR-盈利Top-top1,66AKMyEyt5DnLdZtukSeDYd3RY4H8AKSsDcvkz3AsSFq,暴富新人,sol,WAR,追踪中,盈利Top,1,
Tokabu-盈利Top-top1,B7QWmgEYdGMAeUH9VFywer4ebXzrkjNpystphtngp6VV,亏损者,sol,Tokabu,追踪中,盈利Top,1,pnl-leader
ADA-盈利Top-top1,86xCnPeV69n6t3DnyGvkKobf9FdN2H9oiVDdaMpo2MMY,盈利Top,sol,ADA,追踪中,盈利Top,1,"early-buyer,pnl-leader,current-holder"
Punch-盈利Top-top1,6u9jyRaT1UEWeZR7CLe9CZ5NgX96n1Txmu9Thb9nHmy5,中性,sol,Punch,追踪中,盈利Top,1,"early-buyer,pnl-leader"
QST-盈利Top-top1,38sh1fizyb4TpFxHEhuioVW7qyVhsnrDZ9Scb2Qm5KRK,沉睡OG,sol,QST,追踪中,盈利Top,1,pnl-leader
A47-盈利Top-top1,7QStcirqhbQbF5pbrBz4Md2z1z2ogjHtoRd7QArUVfQA,亏损者,sol,A47,追踪中,盈利Top,1,pnl-leader
BBT-盈利Top-top1,5rphFyvwqT1Xrr72QQLAngJshmpkdXQYoUMg7bWtiFSo,中等盈利,sol,BBT,追踪中,盈利Top,1,"early-buyer,pnl-leader"
PsyopAnime-盈利Top-top1,A88uMtYGRx5CF4TT8L4L7KxjbPeW1o21mKMwfNcmH1db,盈利Top,sol,PsyopAnime,追踪中,盈利Top,1,pnl-leader
$COLLAT-盈利Top-top1,58uoXzkwFEfUhnXEP7uCPWgdW5GXCiqM9WngMPK7xQfh,亏损者,sol,$COLLAT,追踪中,盈利Top,1,"early-buyer,pnl-leader"
Lobstar-盈利Top-top1,83XBMJZEgQ13ZPFTaLr1ktNkUDHVmWpZRMN7AL7BXxnS,盈利Top,sol,Lobstar,追踪中,盈利Top,1,"early-buyer,pnl-leader"
PEPECAT-盈利Top-top1,2uMb4jimbj7v459vpUvVQmVitZKUyCuYvacwPTaPEng6,沉睡OG,sol,PEPECAT,追踪中,盈利Top,1,pnl-leader
core-盈利Top-top1,ENeuFfMwyrpSfxEHN919ge2a5xrc2hV3PN7eDMFEVT6U,盈利Top,sol,core,追踪中,盈利Top,1,"early-buyer,pnl-leader"
BLACKCOIN-盈利Top-top1,39rSrdqubUES4KHHLZYurYHS4F3MDwbL9ofsTxsDmveG,底部高倍数,sol,BLACKCOIN,追踪中,盈利Top,1,"pnl-leader,current-holder"
AMERICA-盈利Top-top1,9Rt7pqMrqk9NfQGecfueja3f9Fz3HFPu7tjdoac981NW,盈利Top,sol,AMERICA,追踪中,盈利Top,1,"early-buyer,pnl-leader"
TCG-盈利Top-top1,9VAE6etGBfyjoiEH29JQQWT4TSngye9tA3FquinY1pdh,无数据,sol,TCG,追踪中,盈利Top,1,"pnl-leader,current-holder"
CAR-盈利Top-top1,7rCbHWewg1Xz8KTpJ19o8jfNUG8cpnWTAqMfLkns5jt5,中性,sol,CAR,追踪中,盈利Top,1,pnl-leader
COPPERINU-盈利Top-top1,9hPBg6iqJKRASs8DYNrUWm6z7vRZ1R7n5N35dKTAVpWg,底部高倍数,sol,COPPERINU,追踪中,盈利Top,1,"early-buyer,pnl-leader"
DEXTER-盈利Top-top1,8Z28kouMS6thYT9ByKdLr4Dm7wJJNw8CawLdYtEi9ZhK,盈利Top,sol,DEXTER,追踪中,盈利Top,1,pnl-leader
GTA 6 Coin-盈利Top-top1,GyQVRYLQrQbzGDAH4ZAeXna1FMdQUbZVLMV8fspzTfps,沉睡OG,sol,GTA 6 Coin,追踪中,盈利Top,1,pnl-leader
MICHI-盈利Top-top1,5y1eVKk8W8TqQuzzaTjjQ8vMNrYDfFDnTfeZAYGzHwBu,亏损者,sol,MICHI,追踪中,盈利Top,1,early-buyer
SPUD-盈利Top-top1,2nh7CaBdXPxjFk9Z8fTa6Rx4cRFcvskd9uhFcEzyJ6fk,无数据,sol,SPUD,追踪中,盈利Top,1,"early-buyer,pnl-leader,peak-seller"
MASK-盈利Top-top1,EJ1juyWfBLhoNvYDfnaFgjsaqhUGoY2shXC98a7j7zdc,盈利Top,sol,MASK,追踪中,盈利Top,1,pnl-leader
LC-盈利Top-top1,FWMPiQN1bAauFvpCWBjavCa4L6MTJqiv982HAj8q9mpY,无数据,sol,LC,追踪中,盈利Top,1,"early-buyer,pnl-leader"
DORA-盈利Top-top1,HpS9dVxjB18QgLV1bLA9KqhTuJuGJtY5kCiPHbEcvspX,中等盈利,sol,DORA,追踪中,盈利Top,1,"early-buyer,pnl-leader"
ALPHA-盈利Top-top1,2ZW1zUNuawvfkZbYRN5jXc5ySwBdtGoSMcuoEJfbBCMS,沉睡OG,sol,ALPHA,追踪中,盈利Top,1,pnl-leader
PEC-盈利Top-top1,CHpAXNGmtfkPzQ6wgCa5gnAH2BfVeBstYXUHdt223DXQ,中等盈利,sol,PEC,追踪中,盈利Top,1,"early-buyer,pnl-leader,current-holder"
V2EX-盈利Top-top1,6Kb1qDnHBkJgX9qGQ7ihAZ5gSZH7bVYjH8apQvcu8qRR,沉睡OG,sol,V2EX,追踪中,盈利Top,1,"early-buyer,pnl-leader"
YzY-盈利Top-top1,H3THr7FnkW9sq7SEZnrZQFxNq2CaFVGW4jQ1HuhcN5iy,稳输者,sol,YzY,追踪中,盈利Top,1,"early-buyer,pnl-leader"
ALLINDOGE-盈利Top-top1,ggTYCajSeFkoRMyEfrbHBcHsNt6SPBjBX1pc9NxctjP,沉睡OG,sol,ALLINDOGE,追踪中,盈利Top,1,"early-buyer,pnl-leader"
我的刀盾-盈利Top-top1,VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1,中等盈利,sol,我的刀盾,追踪中,盈利Top,1,"early-buyer,pnl-leader"
WCC-盈利Top-top1,2x2QAjM6ye6BEot8Pug3wQHnN7fwkK4h483h57CpBTdt,沉睡OG,sol,WCC,追踪中,盈利Top,1,"early-buyer,pnl-leader,current-holder"
SSR-盈利Top-top1,6PHHUhSJETNdmn8ELYvaUvsXkvtJAgrq6bqXNHoMAjny,亏损者,sol,SSR,追踪中,盈利Top,1,"early-buyer,pnl-leader"
stkr-盈利Top-top1,JAMLZTEksByc2s73wgATG7Li8H7TAWCUaU2msvt2KqoZ,中等盈利,sol,stkr,追踪中,盈利Top,1,"early-buyer,pnl-leader"
ARMY-盈利Top-top1,J3nArdopcnjk9BkBiP8ogcFyoiDaJg9u6h9A934y4ehW,无数据,sol,ARMY,追踪中,盈利Top,1,"early-buyer,pnl-leader"
GBACK-盈利Top-top1,EvfQ6TvETjDmTWiz3dZ8xLbK1o5FF7nWF8dbWEWigTfA,盈利Top,sol,GBACK,追踪中,盈利Top,1,"early-buyer,pnl-leader"
gork-盈利Top-top1,6C1ET3KBQe1xA3RCrU1DMHWUewDc8EfFzdzX7CWXk7v8,亏损者,sol,gork,追踪中,盈利Top,1,"early-buyer,pnl-leader"
GAYTES-盈利Top-top1,t1KnB3dM1TWRrNq8iXboQnBEsanwyKsPqqnkXMcxcdj,盈利Top,sol,GAYTES,追踪中,盈利Top,1,"early-buyer,pnl-leader"
gork-盈利Top-top1,6ThSbHT4ZANYQEqt7oGTZVwMFbPfohEiUk92BSjQHFEL,沉睡OG,sol,gork,追踪中,盈利Top,1,"early-buyer,pnl-leader"
GRPH-盈利Top-top1,51sqpbJ7ACW7yMzcQqDXCUd63FJkrGKquhbrFncZtRCJ,亏损者,sol,GRPH,追踪中,盈利Top,1,"early-buyer,pnl-leader"
BEB1M-盈利Top-top1,DqYxLt1oUiuH43DpEPz4J1KNrwYE39bjH8fukfdcvFCV,微赚,sol,BEB1M,追踪中,盈利Top,1,"early-buyer,pnl-leader"
loulou-盈利Top-top1,Hte53QsR2jRHXBYmxG8XKhvZKj5pyZ864tRmC7c1aaWB,沉睡OG,sol,loulou,追踪中,盈利Top,1,"early-buyer,pnl-leader"
pwease-盈利Top-top1,HUzZ1MrEUXrdPJoAnn5B8uTcshwyyXxFW1EqY2dvcVhe,亏损者,sol,pwease,追踪中,盈利Top,1,"early-buyer,pnl-leader"
MOLT-盈利Top-top1,EAN8HaaHgemg41TcZ9bdcjKWhUqNnDQi4ZU4MP7byTvk,暴富新人,sol,MOLT,追踪中,盈利Top,1,"early-buyer,pnl-leader"
JINDO-盈利Top-top1,5LJ4w8dFvwetbMzbeuHgdJjE9LUxFUE4LEY3ZMpfghPV,微赚,sol,JINDO,追踪中,盈利Top,1,"early-buyer,pnl-leader"
DGN-盈利Top-top1,8gFKQt88zyizo5Y2D5akmFU94KiXzPg6di3Pjm5esqgr,沉睡OG,sol,DGN,追踪中,盈利Top,1,"early-buyer,pnl-leader"
AGI-盈利Top-top1,4HfUVcYk2DeqbJdDz5LpQiQ3eMa3KRiJkTuZJJboh38H,稳输者,sol,AGI,追踪中,盈利Top,1,"early-buyer,pnl-leader"
Buttcoin-盈利Top-top2,EEqFcUrCKrscLE4cFVAj8Jp2Mb3kxeds7LH8ERVKmNKC,盈利Top,sol,Buttcoin,追踪中,盈利Top,2,pnl-leader
67-盈利Top-top2,7hUPSHZFiejziVTJzUVb54QcW4PDvYa866RBgKL5C1iD,中性,sol,67,追踪中,盈利Top,2,pnl-leader
LMAO!-盈利Top-top2,zD435534YRjp35P4nUupbd1Qt3Fe3h7Vc3H2b4xJGtN,亏损者,sol,LMAO!,追踪中,盈利Top,2,"early-buyer,pnl-leader"
TROLL-盈利Top-top2,8qdmzy1Y2msnNUxaQng8UVP4rDwDr1koksB5H4qPc6vi,沉睡OG,sol,TROLL,追踪中,盈利Top,2,pnl-leader
Fartcoin -盈利Top-top2,5wTLevkkUWzKgRTWKcSjrgdoP8TnrEnXYGaAxFKibsS5,稳输者,sol,Fartcoin ,追踪中,盈利Top,2,"pnl-leader,current-holder"
testicle-盈利Top-top2,9xTFpVhbdGB5qqHdZS3FhDj4DWYBnqi1GiKhPodubcXg,沉睡OG,sol,testicle,追踪中,盈利Top,2,pnl-leader
FWOG-盈利Top-top2,J5Un4w9dY1iRrj6zr12yvyzrKQhBFYKtuZ8BzQZ35xFV,稳输者,sol,FWOG,追踪中,盈利Top,2,pnl-leader
ALCH-盈利Top-top2,2qo8jvuc49pFmTjmUHLiARSV6ppPTaE7gw27ZJ6DnNZy,无数据,sol,ALCH,追踪中,盈利Top,2,"pnl-leader,current-holder"
WOULD-盈利Top-top2,9toKy7tFfkcw7uNs7GFheMrwiqj9hQupuLxKW9NAPw56,稳输者,sol,WOULD,追踪中,盈利Top,2,pnl-leader
USDUC-盈利Top-top2,7VgVxHuLTPRWW1MApnpyRHCFNrRksTwmYz4yz7hNHP1r,中等盈利,sol,USDUC,追踪中,盈利Top,2,pnl-leader
Ban-盈利Top-top2,D5VvqAQKbKAyDPDNs4ofRnRpLcNbvDFzYFJasP75iAcR,中等盈利,sol,Ban,追踪中,盈利Top,2,pnl-leader
arc-盈利Top-top2,9gcGLQos7vZFYoTr1c3d6sxZu4Q7uuuJUhLop95H12R3,亏损者,sol,arc,追踪中,盈利Top,2,pnl-leader
MOODENG-盈利Top-top2,2etgHx7nEvQWvdj5xMKrvcmJEvQaHbPM9whBx4hHGxtV,沉睡OG,sol,MOODENG,追踪中,盈利Top,2,pnl-leader
Pnut-盈利Top-top2,3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,稳输者,sol,Pnut,追踪中,盈利Top,2,pnl-leader
jellyjelly-盈利Top-top2,EiiAnQsfcruxHFkDabAmH4gzqLUZoEVwRuqEFQGP11xw,亏损者,sol,jellyjelly,追踪中,盈利Top,2,pnl-leader
WOJAK-盈利Top-top2,Bf4zji6S979QySiGNjPJ2VMZ5i2SRVtAzfx8QUBScJm6,中性,sol,WOJAK,追踪中,盈利Top,2,pnl-leader
BAYC-盈利Top-top2,8tj6jkhNPoVtGdhtAh6yxL9b9kBRZVcrVUPJLnxwZ8RY,沉睡OG,sol,BAYC,追踪中,盈利Top,2,"pnl-leader,current-holder"
PYTHIA-盈利Top-top2,H9YbVf3czoV8fhzQDsGJSRHA3a5qq3bCLXXfSTBTYTaq,无数据,sol,PYTHIA,追踪中,盈利Top,2,"pnl-leader,current-holder"
ZEREBRO-盈利Top-top2,GybhvUZzTq4qYBc292dz4HE4oQPZJGC9xGJdEH9uYeHK,亏损者,sol,ZEREBRO,追踪中,盈利Top,2,pnl-leader
swarms-盈利Top-top2,65qGwfc7kw5pTvBzSqm1Cvgh7FYNkXVpDrxJzHNJmEC5,稳输者,sol,swarms,追踪中,盈利Top,2,pnl-leader
neet-盈利Top-top2,BuqfibGhYr5PHnjupvHSU7uScH3XwUZBw9BQeUDXooTi,中等盈利,sol,neet,追踪中,盈利Top,2,"pnl-leader,current-holder"
SIGMA-盈利Top-top2,DogKbap8voKSGhVVuTYMy22Lnv3deMG1vqJpUGs7BPEp,盈利Top,sol,SIGMA,追踪中,盈利Top,2,pnl-leader
